Label,HOA,Precinct,Type,Longitude,Latitude,Status
939,Val de Vie 1,VDV I: The Vines II,Single residential,18.97333265,-33.79679699,Transferred
1050,Val de Vie 2,VDV II: Le Domaine,Single residential,18.9628319,-33.80780204,Transferred
940,Val de Vie 1,VDV I: The Vines II,Single residential,18.97331635,-33.79662544,Transferred
1019,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96431107,-33.80774694,Transferred
1106,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96540301,-33.80631638,Transferred
1090,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.9667863,-33.80709609,Transferred
1126,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96589482,-33.80745883,Transferred
1100,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96569476,-33.80658727,Transferred
1079,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.9659904,-33.80616734,Transferred
1103,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96510207,-33.8067854,Transferred
1040,Val de Vie 2,VDV II: Le Domaine,Single residential,18.9657932,-33.80846568,Transferred
1130,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96649783,-33.80773752,Transferred
1136,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96489023,-33.80758479,Transferred
1095,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96621684,-33.80703195,Transferred
1123,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96506265,-33.80728006,Transferred
1129,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96655289,-33.80755892,Transferred
1082,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96655222,-33.80639055,Transferred
1039,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96604076,-33.80851887,Transferred
1083,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96674282,-33.80647671,Transferred
1113,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96467887,-33.80613953,Transferred
1109,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96492617,-33.80650014,Transferred
1042,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96529158,-33.80835267,Transferred
1167,Val de Vie 2,VDV II: La Vue,Single residential,18.97140471,-33.8129157,Transferred
1166,Val de Vie 2,VDV II: La Vue,Single residential,18.97112062,-33.81302587,Transferred
1017,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96382159,-33.80764176,Transferred
1056,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96324327,-33.80658481,Transferred
1513,Val de Vie 2,VDV II: La Vue II,Single residential,18.97417025,-33.81516896,Transferred
1535,Val de Vie 2,VDV II: La Vue II,Single residential,18.97513178,-33.81361776,Transferred
1499,Val de Vie 2,VDV II: La Vue II,Single residential,18.97326703,-33.8135474,Transferred
1487,Val de Vie 2,VDV II: La Vue II,Single residential,18.9724554,-33.81405753,Transferred
1488,Val de Vie 2,VDV II: La Vue II,Single residential,18.97255808,-33.81424188,Transferred
1168,Val de Vie 2,VDV II: La Vue,Single residential,18.9716657,-33.813445,Transferred
1324,Val de Vie 2,VDV II: La Vue,Single residential,18.97198788,-33.81510037,Transferred
1491,Val de Vie 2,VDV II: La Vue II,Single residential,18.97286615,-33.81479494,Transferred
1494,Val de Vie 2,VDV II: La Vue II,Single residential,18.97312831,-33.81427658,Transferred
1504,Val de Vie 2,VDV II: La Vue II,Single residential,18.97308207,-33.81518273,Transferred
1540,Val de Vie 2,VDV II: La Vue II,Single residential,18.97589222,-33.81414233,Transferred
1480,Val de Vie 2,VDV II: La Vue II,Single residential,18.97518111,-33.8130166,Transferred
1510,Val de Vie 2,VDV II: La Vue II,Single residential,18.97372025,-33.81536606,Transferred
1484,Val de Vie 2,VDV II: La Vue II,Single residential,18.97419084,-33.81317442,Transferred
1490,Val de Vie 2,VDV II: La Vue II,Single residential,18.97276347,-33.81461057,Transferred
1502,Val de Vie 2,VDV II: La Vue II,Single residential,18.97367893,-33.81430827,Transferred
1525,Val de Vie 2,VDV II: La Vue II,Single residential,18.9746677,-33.81484846,Transferred
1524,Val de Vie 2,VDV II: La Vue II,Single residential,18.97482485,-33.81508123,Transferred
1506,Val de Vie 2,VDV II: La Vue II,Single residential,18.97328526,-33.8155475,Transferred
1335,Val de Vie 2,VDV II: La Vue,Single residential,18.9728792,-33.81562835,Pending
1521,Val de Vie 2,VDV II: La Vue II,Single residential,18.97472566,-33.8156602,Transferred
1333,Val de Vie 2,VDV II: La Vue,Single residential,18.97226099,-33.81559229,Transferred
1322,Val de Vie 2,VDV II: La Vue,Single residential,18.97236699,-33.81470823,Transferred
1216,Val de Vie 2,VDV II: La Vue,Single residential,18.97129593,-33.81768819,Transferred
1511,Val de Vie 2,VDV II: La Vue II,Single residential,18.97383361,-33.81556495,Transferred
1332,Val de Vie 2,VDV II: La Vue,Single residential,18.97197722,-33.81570432,Transferred
1472,Val de Vie 2,VDV II: La Vue II,Single residential,18.97250695,-33.81311685,Transferred
1470,Val de Vie 2,VDV II: La Vue II,Single residential,18.97199142,-33.81331694,Transferred
1505,Val de Vie 2,VDV II: La Vue II,Single residential,18.97318366,-33.81536512,Transferred
1321,Val de Vie 2,VDV II: La Vue,Single residential,18.9722473,-33.8144932,Transferred
1329,Val de Vie 2,VDV II: La Vue,Single residential,18.97153965,-33.8147905,Transferred
1334,Val de Vie 2,VDV II: La Vue,Single residential,18.97273374,-33.815367,Transferred
1498,Val de Vie 2,VDV II: La Vue II,Single residential,18.97315547,-33.81334711,Transferred
1530,Val de Vie 2,VDV II: La Vue II,Single residential,18.97428693,-33.8141381,Transferred
1482,Val de Vie 2,VDV II: La Vue II,Single residential,18.97464922,-33.81321127,Transferred
1220,Val de Vie 2,VDV II: La Vue,Single residential,18.97011885,-33.81851648,Transferred
1226,Val de Vie 2,VDV II: La Vue,Single residential,18.9682451,-33.8192144,Transferred
1250,Val de Vie 2,VDV II: La Vue,Single residential,18.96637597,-33.81684203,Transferred
1188,Val de Vie 2,VDV II: La Vue,Single residential,18.96549308,-33.81717085,Transferred
1255,Val de Vie 2,VDV II: La Vue,Single residential,18.96613708,-33.81734226,Transferred
1200,Val de Vie 2,VDV II: La Vue,Single residential,18.96941229,-33.81828064,Transferred
1222,Val de Vie 2,VDV II: La Vue,Single residential,18.96962589,-33.81886769,Transferred
1153,Val de Vie 2,VDV II: La Vue,Single residential,18.96618705,-33.81493898,Transferred
1236,Val de Vie 2,VDV II: La Vue,Single residential,18.96658322,-33.81645871,Transferred
1253,Val de Vie 2,VDV II: La Vue,Single residential,18.96589819,-33.81691301,Transferred
1256,Val de Vie 2,VDV II: La Vue,Single residential,18.96644916,-33.81724621,Transferred
1230,Val de Vie 2,VDV II: La Vue,Single residential,18.9666005,-33.81598651,Transferred
1185,Val de Vie 2,VDV II: La Vue,Single residential,18.96595774,-33.81563928,Transferred
1182,Val de Vie 2,VDV II: La Vue,Single residential,18.96675117,-33.8153316,Transferred
1190,Val de Vie 2,VDV II: La Vue,Single residential,18.96615566,-33.81791395,Transferred
1276,Val de Vie 2,VDV II: La Vue,Single residential,18.96671673,-33.81772139,Transferred
1191,Val de Vie 2,VDV II: La Vue,Single residential,18.9664497,-33.81810356,Transferred
1183,Val de Vie 2,VDV II: La Vue,Single residential,18.96648668,-33.81543418,Transferred
1229,Val de Vie 2,VDV II: La Vue,Single residential,18.96607105,-33.81619181,Transferred
1189,Val de Vie 2,VDV II: La Vue,Single residential,18.96568527,-33.81748734,Transferred
1184,Val de Vie 2,VDV II: La Vue,Single residential,18.9662222,-33.81553673,Transferred
1254,Val de Vie 2,VDV II: La Vue,Single residential,18.96600436,-33.81710377,Transferred
1252,Val de Vie 2,VDV II: La Vue,Single residential,18.96579203,-33.81672226,Transferred
1235,Val de Vie 2,VDV II: La Vue,Single residential,18.96623813,-33.81659439,Transferred
1187,Val de Vie 2,VDV II: La Vue,Single residential,18.96530416,-33.81687449,Transferred
995,Val de Vie 2,VDV II: DEVCO,DEVCO,18.96713382,-33.81901462,
1197,Val de Vie 2,VDV II: La Vue,Single residential,18.96812455,-33.81866155,Transferred
1221,Val de Vie 2,VDV II: La Vue,Single residential,18.96987261,-33.81869229,Transferred
1219,Val de Vie 2,VDV II: La Vue,Single residential,18.97035759,-33.81833334,Transferred
1225,Val de Vie 2,VDV II: La Vue,Single residential,18.96856578,-33.81920516,Transferred
1195,Val de Vie 2,VDV II: La Vue,Single residential,18.96735286,-33.81849128,Transferred
1199,Val de Vie 2,VDV II: La Vue,Single residential,18.9691216,-33.81847489,Transferred
1192,Val de Vie 2,VDV II: La Vue,Single residential,18.96674611,-33.81829472,Transferred
1196,Val de Vie 2,VDV II: La Vue,Single residential,18.96773446,-33.81859243,Transferred
1227,Val de Vie 2,VDV II: DEVCO,To be transferred to HOA,18.96704982,-33.81840913,Transferred
1360,Val de Vie 1,VDV I: Phase 1,Single residential,18.97626709,-33.80644247,Transferred
1385,Val de Vie 2,VDV II: La Vue II,Single residential,18.97618623,-33.81451922,Transferred
1577,Val de Vie 2,VDV II: La Vue II,Single residential,18.97979583,-33.81518126,Transferred
1553,Val de Vie 2,VDV II: La Vue II,Single residential,18.97805882,-33.81496696,Transferred
1548,Val de Vie 2,VDV II: La Vue II,Single residential,18.97668636,-33.81472587,Transferred
1555,Val de Vie 2,VDV II: La Vue II,Single residential,18.97618371,-33.81356844,Transferred
1665,Val de Vie 1,VDV I: River Farm,Single residential,18.97031093,-33.79244586,Transferred
1556,Val de Vie 2,VDV II: La Vue II,Single residential,18.97635055,-33.81387701,Transferred
1549,Val de Vie 2,VDV II: La Vue II,Single residential,18.97713884,-33.81484012,Transferred
1554,Val de Vie 2,VDV II: La Vue II,Single residential,18.97601572,-33.81327817,Transferred
1559,Val de Vie 2,VDV II: La Vue II,Single residential,18.97727073,-33.81443637,Transferred
1568,Val de Vie 2,VDV II: La Vue II,Single residential,18.98058367,-33.81440464,Transferred
1573,Val de Vie 2,VDV II: La Vue II,Single residential,18.98138001,-33.81459372,Transferred
1571,Val de Vie 2,VDV II: La Vue II,Single residential,18.98188476,-33.81441871,Transferred
1574,Val de Vie 2,VDV II: La Vue II,Single residential,18.98115585,-33.81467466,Transferred
1572,Val de Vie 2,VDV II: La Vue II,Single residential,18.98162223,-33.81450899,Transferred
1570,Val de Vie 2,VDV II: La Vue II,Single residential,18.98136007,-33.81422932,Transferred
1664,Val de Vie 1,VDV I: River Farm,Single residential,18.97034127,-33.79222369,Transferred
1667,Val de Vie 1,VDV I: River Farm,Single residential,18.96993144,-33.79271634,Transferred
1678,Val de Vie 1,VDV I: River Farm,Single residential,18.96998499,-33.79039898,Transferred
1660,Val de Vie 1,VDV I: River Farm,Single residential,18.97045595,-33.7912836,Transferred
1661,Val de Vie 1,VDV I: River Farm,Single residential,18.97042293,-33.79154822,Transferred
1662,Val de Vie 1,VDV I: River Farm,Single residential,18.97039484,-33.79177333,Transferred
1663,Val de Vie 1,VDV I: River Farm,Single residential,18.97036773,-33.79199685,Pending
1671,Val de Vie 1,VDV I: River Farm,Single residential,18.96818614,-33.79258999,Transferred
1672,Val de Vie 1,VDV I: River Farm,Single residential,18.96873839,-33.79211132,Transferred
1673,Val de Vie 1,VDV I: River Farm,Single residential,18.96889733,-33.79177648,Transferred
1670,Val de Vie 1,VDV I: River Farm,Single residential,18.96859372,-33.79259843,Transferred
1669,Val de Vie 1,VDV I: River Farm,Single residential,18.96887989,-33.79262207,Transferred
1677,Val de Vie 1,VDV I: River Farm,Single residential,18.96991337,-33.79067967,Transferred
1676,Val de Vie 1,VDV I: River Farm,Single residential,18.96965488,-33.79086899,Transferred
1675,Val de Vie 1,VDV I: River Farm,Single residential,18.96941374,-33.79110108,Transferred
1674,Val de Vie 1,VDV I: River Farm,Single residential,18.96911932,-33.79138951,Transferred
1654,Val de Vie 1,VDV I: River Farm,Single residential,18.97006826,-33.7900224,Transferred
1655,Val de Vie 1,VDV I: River Farm,Single residential,18.97056808,-33.79006568,Transferred
1656,Val de Vie 1,VDV I: River Farm,Single residential,18.97058663,-33.79037947,Reserved
1657,Val de Vie 1,VDV I: River Farm,Single residential,18.97053971,-33.79061228,Pending
1658,Val de Vie 1,VDV I: River Farm,Single residential,18.97051174,-33.79083645,Sold
1659,Val de Vie 1,VDV I: River Farm,Single residential,18.97048377,-33.79106063,Pending
1690,Val de Vie 1,VDV I: North Pointe,Single residential,18.97264173,-33.79296405,Pending
1691,Val de Vie 1,VDV I: North Pointe,Single residential,18.97281803,-33.79289524,Pending
1692,Val de Vie 1,VDV I: North Pointe,Single residential,18.9730054,-33.79285153,Pending
1693,Val de Vie 1,VDV I: North Pointe,Single residential,18.97319197,-33.79280598,Pending
1694,Val de Vie 1,VDV I: North Pointe,Single residential,18.97337853,-33.79276043,Pending
1695,Val de Vie 1,VDV I: North Pointe,Single residential,18.9735651,-33.79271488,Pending
1696,Val de Vie 1,VDV I: North Pointe,Single residential,18.97375167,-33.79266933,Sold
1697,Val de Vie 1,VDV I: North Pointe,Single residential,18.97393824,-33.79262378,Pending
1698,Val de Vie 1,VDV I: North Pointe,Single residential,18.9741248,-33.79257823,Transferred
1705,Val de Vie 1,VDV I: North Pointe,Single residential,18.9751328,-33.79286823,Pending
1708,Val de Vie 1,VDV I: North Pointe,Single residential,18.97535114,-33.79331511,Pending
1709,Val de Vie 1,VDV I: North Pointe,Single residential,18.97504541,-33.79330015,Pending
1710,Val de Vie 1,VDV I: North Pointe,Single residential,18.97446211,-33.7929285,Pending
1711,Val de Vie 1,VDV I: North Pointe,Single residential,18.97439722,-33.79280608,Pending
1712,Val de Vie 1,VDV I: North Pointe,Single residential,18.97470851,-33.79275439,Pending
1713,Val de Vie 1,VDV I: North Pointe,Single residential,18.97470654,-33.79294996,Transferred
1714,Val de Vie 1,VDV I: North Pointe,Single residential,18.97469129,-33.7931592,Pending
1715,Val de Vie 1,VDV I: North Pointe,Single residential,18.97447113,-33.79314293,Pending
1716,Val de Vie 1,VDV I: North Pointe,Single residential,18.97424896,-33.79312404,Transferred
1717,Val de Vie 1,VDV I: North Pointe,Single residential,18.97402678,-33.79310516,Transferred
1718,Val de Vie 1,VDV I: North Pointe,Single residential,18.97380461,-33.79308628,Pending
1719,Val de Vie 1,VDV I: North Pointe,Single residential,18.97358238,-33.79306739,Pending
1720,Val de Vie 1,VDV I: North Pointe,Single residential,18.97330326,-33.79307134,Pending
136,Val de Vie 1,VDV I: Phase 1,Single residential,18.97353103,-33.7934532,Transferred
156,Val de Vie 1,VDV I: Phase 1,Single residential,18.97314453,-33.79497088,Transferred
161,Val de Vie 1,VDV I: Phase 1,Single residential,18.97252568,-33.79555546,Transferred
182,Val de Vie 1,VDV I: Phase 1,Single residential,18.97203649,-33.7942765,Transferred
164,Val de Vie 1,VDV I: Phase 1,Single residential,18.9721969,-33.79563116,Transferred
185,Val de Vie 1,VDV I: Phase 1,Single residential,18.97274569,-33.79421797,Transferred
122,Val de Vie 1,VDV I: Phase 1,Single residential,18.97194332,-33.79349626,Transferred
126,Val de Vie 1,VDV I: Phase 1,Single residential,18.97275749,-33.7934076,Transferred
138,Val de Vie 1,VDV I: Phase 1,Single residential,18.97400618,-33.79351699,Transferred
145,Val de Vie 1,VDV I: Phase 1,Single residential,18.97385534,-33.79455103,Transferred
660,Val de Vie 1,VDV I: The Vines,Single residential,18.97542607,-33.79361961,Transferred
890,Val de Vie 1,VDV I: The Vines II,Single residential,18.97537274,-33.79569252,Transferred
892,Val de Vie 1,VDV I: The Vines II,Single residential,18.97517711,-33.79540885,Transferred
151,Val de Vie 1,VDV I: Phase 1,Single residential,18.97419291,-33.79510103,Transferred
149,Val de Vie 1,VDV I: Phase 1,Single residential,18.97440418,-33.79490101,Transferred
670,Val de Vie 1,VDV I: The Vines,Single residential,18.97572431,-33.7947424,Transferred
674,Val de Vie 1,VDV I: The Vines,Single residential,18.97542656,-33.79443073,Transferred
863,Val de Vie 1,VDV I: The Vines II,Single residential,18.97377795,-33.79563684,Transferred
893,Val de Vie 1,VDV I: The Vines II,Single residential,18.97493113,-33.79567583,Transferred
871,Val de Vie 1,VDV I: The Vines II,Single residential,18.97502498,-33.79513583,Transferred
864,Val de Vie 1,VDV I: The Vines II,Single residential,18.97393274,-33.79559706,Transferred
130,Val de Vie 1,VDV I: Phase 1,Single residential,18.97171302,-33.79388659,Transferred
873,Val de Vie 1,VDV I: The Vines II,Single residential,18.97535524,-33.79505098,Transferred
875,Val de Vie 1,VDV I: The Vines II,Single residential,18.97577195,-33.79501283,Transferred
657,Val de Vie 1,VDV I: The Vines,Single residential,18.97526091,-33.79395023,Transferred
142,Val de Vie 1,VDV I: Phase 1,Single residential,18.97423798,-33.79410731,Transferred
124,Val de Vie 1,VDV I: Phase 1,Single residential,18.98389187,-33.81785403,Transferred
121,Val de Vie 1,VDV I: Phase 1,Single residential,18.98325591,-33.81770214,Transferred
72,Val de Vie 1,VDV I: Phase 1,Single residential,18.9805458,-33.81628737,Transferred
57,Val de Vie 1,VDV I: Phase 1,Single residential,18.98183333,-33.8168497,Transferred
148,Val de Vie 1,VDV I: Phase 1,Single residential,18.98071991,-33.8178703,Transferred
55,Val de Vie 1,VDV I: Phase 1,Single residential,18.98215835,-33.81709069,Transferred
80,Val de Vie 1,VDV I: Phase 1,Single residential,18.98186578,-33.81723588,Transferred
61,Val de Vie 1,VDV I: Phase 1,Single residential,18.98105188,-33.81644304,Transferred
